,Brand,Make_Year,Fuel,KMs_Driven,Engine_Displacement,No_Of_Owner,Transmission,Mileage,Max_Power,Torque,Seats,Color,Gear_Box,Drive_Type,Steering_Type,Front_Brake_Type,Rear_Brake_Type,Acceleration,Engine_Type,Price
525,2019 Hyundai i20,2018,Petrol,"9,566 Kms",1197 cc,1st Owner,Manual,18.6 kmpl,81.83bhp,114.7Nm,5,White,5 Speed,FWD,Power,Disc,Drum,13.2 Seconds,Kappa VTVT Petrol Engine,"6,40,000"
526,2015 Hyundai i20,2015,Petrol,"100,799 Kms",1197 cc,1st Owner,Manual,20.51 kmpl,67.04bhp,90Nm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,15 Seconds,K 10B Petrol Engine,"4,80,000"
527,2013 Maruti Wagon R Stingray,2013,Petrol,"61,873 Kms",998 cc,1st Owner,Manual,15.1 kmpl,152.87bhp,360Nm,7,Other,6 Speed,FWD,Power,Ventilated Disc,Disc,,mHawk Diesel Engine,"2,70,000"
528,2019 Mahindra XUV500,2019,Diesel,"59,803 Kms",2179 cc,1st Owner,Manual,24 kmpl,70bhp,160Nm,5,Silver,5 Speed,FWD,Power,Disc,Drum,15.6 Seconds,U2 CRDi Diesel Engine,"11,86,000"
529,2016 Hyundai Grand i10,2015,Diesel,"56,200 Kms",1120 cc,1st Owner,Manual,22 kmpl,81.80bhp,113Nm,5,Grey,5,,Power,Disc,Drum,,VTVT Engine,"3,50,000"
530,2015 Maruti Swift,2015,Petrol,"67,567 Kms",1197 cc,1st Owner,Manual,24.3 kmpl,88.5bhp,200Nm,5,Other,5 Speed,FWD,Power,Ventilated Disc,Drum,12.36 Seconds,DDiS 200 Diesel Engine,"3,80,000"
531,2018 Maruti Vitara Brezza,2018,Diesel,"76,719 Kms",1248 cc,1st Owner,Automatic,23.59 kmpl,67.04bhp,170Nm,5,Other,5 Speed,FWD,Power,Ventilated DIsc,Drum,17.5 Seconds,D-4D Diesel Engine,"8,55,000"
532,2019 Toyota Etios Liva,2019,Diesel,"62,642 Kms",1364 cc,1st Owner,Manual,17.8 kmpl,105.5bhp,140Nm,5,Other,7 Speed CVT,FWD,Power,Disc,Drum,,1.5 Dual VVT-i Engine,"6,50,000"
533,2018 Toyota Yaris,2018,Petrol,"34,118 Kms",1496 cc,1st Owner,Automatic,22.3 kmpl,53.26bhp,72Nm,5,Red,5 Speed,FWD,Electric,Disc,Drum,16 Seconds,Petrol Engine,"9,18,000"
534,2016 Renault KWID,2016,Petrol,"32,074 Kms",799 cc,1st Owner,Manual,16 kmpl,140bhp,320Nm,7,Black,6 Speed,FWD,Power,Disc,Disc,10 Seconds,mHawk Diesel Engine,"2,32,000"
535,2017 Mahindra XUV500,2017,Diesel,"109,190 Kms",1997 cc,2nd Owner,Manual,25.2 kmpl,74bhp,190Nm,5,Other,5 Speed,FWD,Power,Ventilated Disc,Drum,14.8 Seconds,DDiS Diesel Engine,"9,50,000"
536,2015 Maruti Swift,2015,Diesel,"72,786 Kms",1248 cc,1st Owner,Manual,17.21 kmpl,103.5bhp,175Nm,5,Other,7 Speed,FWD,Power,Disc,Drum,10.61 Seconds,TSI Petrol Engine,"3,15,000"
537,2016 Volkswagen Polo,2016,Petrol,"79,991 Kms",1197 cc,1st Owner,Automatic,23.95 kmpl,67.05bhp,90Nm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,13.3 Seconds,K Series Petrol Engine,"5,25,000"
538,2014 Maruti Alto K10,2013,Petrol,"27,017 Kms",998 cc,1st Owner,Manual,18.27 kmpl,118.35bhp,171.6Nm,5,Other,6-Speed,FWD,Electric,Disc,Drum,,Kappa 1.0 L Turbo GDi Petrol,"2,45,000"
539,2019 Hyundai Venue,2019,Petrol,"18,490 Kms",998 cc,1st Owner,Manual,Zero Dep,1197 CC,81.80bhp,5,Other,5,,Power,Disc,Drum,,VTVT Engine,"8,86,500"
540,2020 Maruti Swift,2019,Petrol,"14,592 Kms",1197 cc,1st Owner,DL9C,22.74 kmpl,47.3bhp,69Nm,5,Silver,5 Speed,FWD,Power,Solid Disc,Drum,19 Seconds,F8D Petrol Engine,"5,25,000"
541,2012 Maruti Alto 800,2012,Petrol,"73,152 Kms",796 cc,1st Owner,Manual,24.3 kmpl,88.5bhp,200Nm,5,Red,5 Speed,FWD,Power,Ventilated Disc,Drum,12.36 Seconds,DDiS 200 Diesel Engine,"1,75,000"
542,2017 Maruti Vitara Brezza,2017,Diesel,"57,790 Kms",1248 cc,1st Owner,Manual,20.36 kmpl,78.9bhp,111.8Nm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,,DOHC Kappa2 Engine,"6,40,000"
543,2013 Hyundai i10,2013,Petrol,"102,452 Kms",1197 cc,2nd Owner,Manual,18 kmpl,86.7bhp,109Nm,5,Grey,5 Speed,FWD,Power,Disc,Drum,15 Seconds,i-VTEC Petrol Engine,"2,35,000"
544,2014 Honda Amaze,2014,Petrol,"15,916 Kms",1198 cc,2nd Owner,Manual,26 kmpl,98.6bhp,200Nm,5,Other,6 Speed,FWD,Power,Disc,Drum,10 Seconds,i DTEC Diesel Engine,"3,90,500"
545,2015 Honda City,2015,Diesel,"57,884 Kms",1498 cc,1st Owner,Manual,21.4 kmpl,83.1bhp,115Nm,5,Silver,5 Speed,FWD,Power,Disc,Drum,12.36 seconds,VVT Petrol Engine,"5,40,000"
546,2016 Maruti Baleno,2016,Petrol,"57,101 Kms",1197 cc,1st Owner,Manual,17.6 kmpl,88.73bhp,132Nm,5,White,,,Power,,,,Petrol Engine,"4,89,500"
547,2011 Toyota Etios,2011,Petrol,"77,020 Kms",1496 cc,1st Owner,Manual,21.4 kmpl,83.1bhp,115Nm,5,Other,5 Speed,FWD,Power,Disc,Drum,12.36 seconds,VVT Petrol Engine,"2,39,500"
548,2018 Maruti Baleno,2018,Petrol,"23,991 Kms",1197 cc,2nd Owner,Manual,19.5 kmpl,88.76bhp,110Nm,5,Silver,5 Speed,FWD,Power,Disc,Drum,15 Seconds,i-VTEC Petrol Engine,"5,65,500"
549,2019 Honda Amaze,2019,Petrol,"5,930 Kms",1199 cc,1st Owner,Manual,17.8 kmpl,86.7bhp,109Nm,5,Other,5 Speed,FWD,Power,Disc,Drum,15 Seconds,i-VTEC Petrol Engine,"6,07,300"
550,2019 Honda Amaze,2019,Petrol,"23,133 Kms",1198 cc,1st Owner,Manual,19.34 kmpl,103bhp,138Nm,7,Other,5 Speed,2WD,Power,Ventilated Disc,Drum,,K15 Smart Hybrid,"6,10,000"
551,2020 Maruti Ertiga,2020,Petrol,"45,458 Kms",1462 cc,1st Owner,Manual,18 kmpl,117.6bhp,145Nm,5,Other,CVT,FWD,Power,Ventilated Disc,Drum,10 Seconds,i VTEC Engine,"9,82,000"
552,2020 Honda City,2020,Petrol,"25,249 Kms",1497 cc,1st Owner,Automatic,10.75 kmpl,163.7bhp,245Nm,7,Other,6 Speed,RWD,Power,Disc,Drum,10.82 s,2-TR-FE Dual VVT-i Engine,"11,46,500"
553,2020 Toyota Innova Crysta,2020,Petrol,"33,286 Kms",2694 cc,1st Owner,Automatic,23.84 kmpl,84bhp,114Nm,5,Silver,5 Speed,FWD,Power,Disc,Drum,14.3 Seconds,Revotron Engine,"18,99,000"
554,2018 Tata Tiago,2018,Petrol,"51,107 Kms",1199 cc,1st Owner,Manual,18 kmpl,86.7bhp,109Nm,5,Silver,5 Speed,FWD,Power,Disc,Drum,15 Seconds,i-VTEC Petrol Engine,"3,75,000"
555,2015 Honda Amaze,2015,Petrol,"48,799 Kms",1198 cc,2nd Owner,Manual,18.9 kmpl,67.1bhp,90Nm,5,Brown,5 Speed,FWD,Power,Ventilated Disc,Drum,,K Series Petrol Engine,"3,36,500"
556,2011 Maruti Wagon R,2011,Petrol,"44,653 Kms",998 cc,2nd Owner,Manual,21.21 kmpl,81.80bhp,113Nm,5,Other,5 Speed,FWD,Power,Disc,Drum,12.6 Seconds,K Series VVT Engine,"1,95,000"
557,2017 Maruti Swift Dzire,2017,Petrol,"52,343 Kms",1197 cc,1st Owner,Manual,18.6 kmpl,81.83bhp,114.7Nm,5,White,5 Speed,FWD,Power,Disc,Drum,13.2 Seconds,Kappa VTVT Petrol Engine,"4,89,000"
558,2017 Hyundai i20,2017,Petrol,"18,692 Kms",1197 cc,1st Owner,Manual,18 kmpl,117.3bhp,145Nm,5,Other,5 Speed CVT,FWD,Power,Disc,Drum,10 Seconds,i VTEC Engine,"5,30,000"
559,2015 Honda City,2015,Petrol,"84,949 Kms",1497 cc,1st Owner,Automatic,21.21 kmpl,81.80bhp,113Nm,5,White,5,FWD,Electric,Disc,Drum,12.71s,VTVT Engine,"5,98,500"
560,2019 Maruti Swift,2019,Petrol,"12,173 Kms",1197 cc,1st Owner,Manual,20.89 kmpl,81.80bhp,113Nm,5,Grey,5 Speed,FWD,Electrical,Disc,Drum,13.69 Seconds,1.2-Litre VVT Petrol Engine,"5,11,000"
561,2018 Maruti Ignis,2018,Petrol,"17,042 Kms",1197 cc,2nd Owner,Automatic,18.15 kmpl,118.35bhp,172Nm,5,Other,7-Speed DCT,FWD,Electric,Disc,Drum,,Kappa 1.0 L Turbo GDi Petrol,"5,64,200"
562,2020 Hyundai Venue,2020,Petrol,"9,437 Kms",998 cc,1st Owner,Automatic,19.1 kmpl,85.8bhp,114Nm,5,Other,5 Speed,FWD,Power,Ventilated Disc,Drum,12.6 Seconds,K Series VVT Engine,"10,50,000"
563,2014 Maruti Swift Dzire,2013,Petrol,"27,707 Kms",1197 cc,1st Owner,Manual,22 kmpl,81.80bhp,113Nm,5,Red,5 Speed,FWD,Electric,Ventilated Disc,Drum,12.6 Seconds,K Series VVT Engine,"3,50,000"
564,2018 Maruti Swift Dzire,2018,Petrol,"29,516 Kms",1197 cc,1st Owner,Manual,19.81 kmpl,68.05bhp,99.04Nm,5,Other,5 Speed,FWD,Power,Ventilated Disc,Drum,14.3 Seconds,IRDE2 Engine,"5,60,000"
565,2014 Hyundai i10,2014,Petrol,"32,582 Kms",1086 cc,1st Owner,Manual,16.5 kmpl,110bhp,140Nm,5,Other,6 Speed,FWD,Power,Ventlated Disc,Drum,16 Seconds,Ti-VCT Petrol Engine,"2,85,000"
566,2015 Ford Ecosport,2015,Petrol,"76,725 Kms",1499 cc,1st Owner,Automatic,16.95 kmpl,78.9bhp,111.8Nm,5,Other,4-Speed,FWD,Power,Ventilated Disc,Drum,,DOHC Kappa2 Engine,"5,50,000"
567,2012 Hyundai i10,2012,Petrol,"64,543 Kms",1197 cc,1st Owner,Automatic,17.01 kmpl,121.3bhp,154.9Nm,5,Grey,5 Speed,FWD,Power,Disc,Drum,10.5 Seconds,VTVT Petrol Engine,"2,65,000"
568,2012 Hyundai Verna,2012,Petrol,"127,985 Kms",1591 cc,1st Owner,Manual,20.92 kmpl,67.1bhp,90Nm,5,Silver,5 Speed,FWD,Power,Ventilated Disc,Drum,13.3 Seconds,K Series Petrol Engine,"3,62,000"
569,2013 Maruti Alto K10,2012,Petrol,"62,877 Kms",998 cc,1st Owner,Manual,20.89 kmpl,81.80bhp,113Nm,5,Other,5 Speed,FWD,Electrical,Disc,Drum,,1.2-Litre VVT Petrol Engine,"2,00,000"
570,2018 Maruti Ignis,2017,Petrol,"36,311 Kms",1197 cc,1st Owner,Manual,20.51 kmpl,67.04bhp,90Nm,5,Silver,5 Speed,FWD,Power,Ventilated Disc,Drum,18.6 Seconds,K10B Petrol Engine,"3,71,000"
571,2019 Maruti Wagon R,2018,Petrol,"29,628 Kms",998 cc,1st Owner,Manual,21.79 kmpl,67.05bhp,90Nm,5,Other,5 Speed,FWD,Power,Disc,Drum,18.6 Seconds,K10B Petrol Engine,"3,75,000"
572,2015 Maruti Wagon R,2015,Petrol,"57,198 Kms",998 cc,1st Owner,Manual,23.4 kmpl,74bhp,190Nm,5,Silver,5 Speed,FWD,Power,Ventilated Disc,Drum,,DDiS Diesel Engine,"2,75,000"
573,2014 Maruti Swift Dzire,2014,Diesel,"66,737 Kms",1248 cc,1st Owner,Manual,16.8 kmpl,116.4bhp,146Nm,5,Black,5 Speed AT+ Paddle Shifters,FWD,Power,Disc,Drum,,SOHC i-VTEC,"3,26,000"
574,2013 Honda City,2013,Petrol,"125,674 Kms",1497 cc,1st Owner,Automatic,20.51 kmpl,67bhp,90Nm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,18.6 Seconds,K10B Petrol Engine,"2,97,500"
575,2016 Maruti Wagon R,2016,Petrol,"66,058 Kms",998 cc,2nd Owner,Automatic,25.44 kmpl,57.6bhp,150Nm,5,Grey,5 Speed,FWD,Power,Disc,Drum,,Smartech Engine,"3,33,000"
576,2014 Chevrolet Beat,2013,Diesel,"119,741 Kms",936 cc,1st Owner,Manual,19.12 kmpl,91.1bhp,130Nm,5,Other,4 Speed,FWD,Power,Ventilated Disc,Drum,14 Seconds,k14B VVT Engine,"1,20,000"
577,2015 Maruti Ciaz,2015,Petrol,"69,630 Kms",1373 cc,1st Owner,Automatic,24.7 kmpl,47.3bhp,69Nm,5,Other,5 Speed,FWD,Power,Solid Disc,Drum,19 Seconds,F8D Petrol Engine,"5,13,500"
578,2015 Maruti Alto 800,2015,Petrol,"7,270 Kms",796 cc,1st Owner,Manual,23.95 kmpl,67.05bhp,90Nm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,13.3 Seconds,K Series Petrol Engine,"2,56,500"
579,2016 Maruti Alto K10,2015,Petrol,"85,622 Kms",998 cc,1st Owner,Manual,26.59 kmpl,74bhp,190Nm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,13.8 Seconds,DDiS Diesel Engine,"2,40,000"
580,2015 Maruti Swift Dzire,2015,Diesel,"25,433 Kms",1248 cc,1st Owner,Manual,18.78 kmpl,75bhp,95Nm,5,Other,5 Speed,FWD,Power,Disc,Drum,14.2 Seconds,MPI Petrol Engine,"4,50,000"
581,2018 Volkswagen Polo,2018,Petrol,"50,099 Kms",999 cc,1st Owner,Manual,20.51 kmpl,67.04bhp,90Nm,5,Other,5 Speed,FWD,Power,Ventilated Disc,Drum,18.6 Seconds,K10B Petrol Engine,"4,85,000"
582,2018 Maruti Wagon R,2018,Petrol,"47,690 Kms",998 cc,1st Owner,Manual,Comprehensive,1373 CC,91.1bhp,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,14 Seconds,k14B VVT Engine,"3,85,000"
583,2016 Maruti Ciaz,2016,Petrol,"24,540 Kms",1373 cc,1st Owner,DL6C,21.1 kmpl,55.2bhp,74.5Nm,5,Silver,5 Speed,FWD,Power,Disc,Drum,19 Seconds,Petrol Engine,"6,00,000"
584,2013 Hyundai EON,2013,Petrol,"66,411 Kms",814 cc,1st Owner,Manual,17.4 kmpl,117.6bhp,145Nm,5,Other,5 Speed,FWD,Power,Ventilated Disc,Drum,9.64 Seconds,i VTEC Engine,"1,99,000"
585,2018 Honda City,2018,Petrol,"22,798 Kms",1497 cc,1st Owner,Manual,13.96 kmpl,141bhp,250Nm,5,Other,6 Speed,FWD,,Disc,Disc,,-,"8,25,000"
586,2019 MG Hector,2019,Petrol,"11,485 Kms",1451 cc,1st Owner,Automatic,31.2 kmpl,58.33bhp,78nm,4,Other,5-Speed,FWD,Power,Ventilated Disc,Drum,,K10B Petrol Engine,"16,25,000"
587,2021 Maruti S-Presso,2021,CNG,"6,983 Kms",998 cc,1st Owner,Manual,19.81 kmpl,68.05bhp,99.04Nm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,14.3 Seconds,IRDE2 Engine,"5,51,000"
588,2015 Hyundai i10,2015,Petrol,"35,738 Kms",1086 cc,1st Owner,Manual,21.79 kmpl,67.05bhp,90Nm,5,White,5 Speed,FWD,Power,Disc,Drum,18.6 Seconds,K10B Petrol Engine,"2,85,000"
589,2015 Maruti Wagon R,2015,Petrol,"67,525 Kms",998 cc,1st Owner,Manual,20.51 kmpl,67.04bhp,90Nm,5,Other,5 Speed,FWD,Power,Ventilated Disc,Drum,18.6 Seconds,K10B Petrol Engine,"2,69,000"
590,2015 Maruti Wagon R,2015,Petrol,"27,817 Kms",998 cc,1st Owner,Manual,15.4 kmpl,75bhp,200Nm,7,Black,5 Speed,RWD,Power,Disc,Drum,19 Seconds,m2DiCR Diesel Engine,"2,80,000"
591,2018 Mahindra Scorpio,2018,Diesel,"74,173 Kms",2523 cc,1st Owner,Manual,22.74 kmpl,47.3bhp,69Nm,5,White,5 Speed,FWD,Power,Solid Disc,Drum,19 Seconds,F8D Petrol Engine,"8,69,500"
592,2017 Maruti Alto 800,2016,Petrol,"38,482 Kms",796 cc,2nd Owner,Manual,15.96 kmpl,62.1bhp,195Nm,7,Other,5 Speed,RWD,Power,Disc,Drum,30.3 Seconds,M2DiCR Diesel Engine,"2,50,000"
593,2018 Mahindra Bolero,2018,Diesel,"25,420 Kms",2523 cc,1st Owner,Manual,21.79 kmpl,67.05bhp,90Nm,5,Other,5 Speed,FWD,Power,Disc,Drum,18.6 Seconds,K10B Petrol Engine,"6,76,500"
594,2016 Maruti Wagon R,2016,Petrol,"23,293 Kms",998 cc,1st Owner,Manual,17 kmpl,108.6bhp,200Nm,5,Silver,6 Speed,FWD,Power,Disc,Disc,,1.2L Turbo Petrol,"3,31,000"
595,2019 Mahindra XUV300,2019,Petrol,"11,330 Kms",1197 cc,1st Owner,Manual,19.56 kmpl,81.80bhp,113Nm,5,Other,5-Speed,FWD,Electric,Disc,Drum,,Petrol Engine,"7,79,500"
596,2019 Toyota Glanza,2019,Petrol,"15,051 Kms",1197 cc,1st Owner,Automatic,24.7 kmpl,47.3bhp,69Nm,5,White,5 Speed,FWD,Power,Solid Disc,Drum,19 Seconds,F8D Petrol Engine,"7,35,000"
597,2019 Maruti Alto 800,2018,Petrol,"12,501 Kms",796 cc,1st Owner,Manual,18.4 kmpl,119.35bhp,145nm,5,Other,7 Speed,FWD,Electric,Ventilated Disc,Drum,,1.5L i-VTEC DOHC with VTC Petrol Engine,"2,81,500"
598,2020 Honda City,2020,Petrol,"5,975 Kms",1498 cc,1st Owner,Automatic,25.17 kmpl,53.3bhp,72Nm,5,Red,5 Speed,FWD,Power,Disc,Drum,16 Seconds,Petrol Engine,"12,30,000"
599,2016 Renault KWID,2015,Petrol,"55,596 Kms",799 cc,1st Owner,Manual,19.81 kmpl,68.05bhp,99.04Nm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,14.3 Seconds,IRDE2 Engine,"1,95,000"
600,2012 Hyundai i10,2012,Petrol,"50,528 Kms",1086 cc,2nd Owner,Manual,23.1 kmpl,67.04bhp,90Nm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,15.05 Seconds,K10B Engine,"2,14,500"
601,2016 Maruti Celerio,2015,Petrol,"38,063 Kms",998 cc,1st Owner,Automatic,21.1 kmpl,55.2bhp,74.5Nm,5,Other,5 Speed,FWD,Power,Disc,Drum,19 Seconds,Petrol Engine,"3,59,000"
602,2017 Hyundai EON,2016,Petrol,"59,112 Kms",814 cc,1st Owner,Manual,21.4 kmpl,83.1bhp,115Nm,5,Grey,5 Speed,FWD,Power,Disc,Drum,12.36 seconds,VVT Petrol Engine,"2,65,000"
603,2017 Maruti Baleno,2017,Petrol,"35,289 Kms",1197 cc,1st Owner,Manual,18.9 kmpl,82bhp,114Nm,5,Other,5 Speed,FWD,Power,Disc,Drum,12.9 Seconds,Kappa VTVT Petrol Engine,"4,99,000"
604,2015 Hyundai Grand i10,2015,Petrol,"47,027 Kms",1197 cc,1st Owner,Manual,18.6 kmpl,81.83bhp,114.7Nm,5,Other,5 Speed,FWD,Power,Disc,Drum,13.2 Seconds,Kappa VTVT Petrol Engine,"3,50,000"
605,2018 Hyundai i20,2018,Petrol,"21,770 Kms",1197 cc,1st Owner,Manual,18.6 kmpl,81.83bhp,114.7Nm,5,White,5 Speed,FWD,Power,Disc,Drum,13.2 Seconds,Kappa VTVT Petrol Engine,"6,05,000"
606,2017 Hyundai i20,2017,Petrol,"45,198 Kms",1197 cc,2nd Owner,Manual,Comprehensive,1498 CC,98.96bhp,5,Red,5 Speed,FWD,Electric,Ventilated Disc,Drum,,TDCi Diesel Engine,"5,60,000"
607,2014 Ford Ecosport,2014,Diesel,"63,309 Kms",1498 cc,1st Owner,DL12,16.78 kmpl,88.73 bhp,132Nm@ 3000rpm,5,White,5 Speed,,,,,,,"3,80,000"
608,Toyota Platinum Etios 1.5 G,2017,Petrol,"55,991 kms",1496 CC,Second Owner,Manual,17.71 kmpl,78.9bhp,104Nm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,,Petrol Engine,3.8 Lakh*
609,2014 Toyota Etios Liva,2014,Petrol,"56,950 Kms",1197 cc,1st Owner,Manual,25.17 kmpl,53.3bhp,72Nm,5,Red,5 Speed,FWD,Power,Disc,Drum,16 Seconds,Petrol Engine,"2,82,000"
610,2016 Renault KWID,2016,Petrol,"45,430 Kms",799 cc,1st Owner,Manual,17.8 kmpl,117.3bhp,145Nm,5,Other,5 Speed,FWD,Power,Disc,Drum,10 Seconds,i VTEC Engine,"2,35,000"
611,2016 Honda City,2016,Petrol,"65,777 Kms",1497 cc,1st Owner,Manual,15.1 km/kg,73 bhp,101Nm@ 3000rpm,5,Superior white,5 Speed,RWD,,,,-,,"6,20,000"
612,Maruti Eeco 5 STR With AC Plus HTR CNG,2019,CNG,"75,840 kms",1196 CC,First Owner,Manual,23 kmpl,98.96bhp,205Nm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,,TDCi Diesel Engine,3.7 Lakh*
613,2016 Ford Ecosport,2016,Diesel,"56,247 Kms",1498 cc,2nd Owner,Manual,21.21 kmpl,81.80bhp,113Nm,5,White,5,FWD,Electric,Disc,Drum,12.71s,VTVT Engine,"4,90,000"
614,2016 Maruti Swift,2015,Petrol,"24,477 Kms",1197 cc,1st Owner,Manual,20.85 kmpl,83.14bhp,115Nm,5,Other,5 Speed,FWD,Power,Ventilated Disc,Drum,12.6 Seconds,K Series VVT Engine,"4,25,000"
615,2015 Maruti Swift Dzire,2015,Petrol,"70,138 Kms",1197 cc,1st Owner,Manual,17.74 kmpl,75.10bhp,95Nm,5,Grey,5 Speed,FWD,Electronic,Disc,Drum,,1.0L MPI Petrol,"3,65,000"
616,2019 Volkswagen Polo,2019,Petrol,"35,264 Kms",999 cc,1st Owner,Manual,20.92 kmpl,67.1bhp,90Nm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,13.3 Seconds,K Series Petrol Engine,"5,00,000"
617,2012 Maruti Alto K10,2012,Petrol,"58,877 Kms",998 cc,2nd Owner,Manual,21.79 kmpl,67.05bhp,90Nm,5,White,5 Speed,FWD,Power,Disc,Drum,18.6 Seconds,K10B Petrol Engine,"1,80,000"
618,2014 Maruti Wagon R,2014,Petrol,"64,651 Kms",998 cc,1st Owner,Manual,21.21 kmpl,81.80bhp,113Nm,5,White,5,FWD,Electric,Disc,Drum,12.71s,VTVT Engine,"2,77,000"
619,2018 Maruti Swift,2018,Petrol,"33,139 Kms",1197 cc,1st Owner,Automatic,21.4 kmpl,83.1 bhp,115Nm@ 4000rpm,5,Blue,5 Speed,FWD,Power,Disc,Drum,12.36 seconds,VVT Petrol Engine,"5,55,000"
620,Maruti Baleno Zeta 1.2,2019,Petrol,"24,612 kms",1197 CC,Second Owner,Manual,20.51 kmpl,67.04 bhp,90Nm@ 3500rpm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,18.6 Seconds,K10B Petrol Engine,5.8 Lakh*
621,Maruti Wagon R LXI,2020,Petrol,"11,367 kms",998 CC,First Owner,Manual,18.5 kmpl,82.85 bhp,113.7Nm@ 4000rpm,5,White,5 Speed,FWD,Power,Disc,Drum,-,Kappa VTVT Petrol Engine,5.34 Lakh*
622,Hyundai i20 Asta 1.2,2014,Petrol,"14,350 kms",1197 CC,First Owner,Manual,21.79 kmpl,67.05 bhp,90Nm@ 3500rpm,5,Magma Grey,5 Speed,FWD,Power,Disc,Drum,18.6 Seconds,K10B Petrol Engine,4.58 Lakh*
623,Maruti Wagon R VXI,2020,Petrol,"16,647 kms",998 CC,Second Owner,Manual,16.8 kmpl,116.3 bhp,146Nm@ 4800rpm,5,Taffeta White,5 Speed,FWD,Power,Disc,Drum,-,SOHC i-VTEC,4.84 Lakh*
624,Honda City V MT,2015,Petrol,"53,362 kms",1497 CC,First Owner,Manual,20.51 kmpl,67.04 bhp,90Nm@ 3500rpm,5,Red,5 Speed,FWD,Power,Ventilated Disc,Drum,18.6 Seconds,K10B Petrol Engine,6.44 Lakh*
625,Maruti Wagon R VXI,2013,Petrol,"24,048 kms",998 CC,First Owner,Manual,19.67 kmpl,126.2 bhp,259.9Nm@ 1900-2750rpm,5,White,6 Speed,FWD,Power,Disc,Drum,10.5 Seconds,U2 CRDI VGT Engine,2.84 Lakh*
626,Hyundai Creta 1.6 CRDi SX,2016,Diesel,"70,594 kms",1582 CC,First Owner,Manual,18.6 kmpl,81.86 bhp,114.73nm@ 4000rpm,5,Star Dust,5 Speed,FWD,Power,Disc,Drum,13.2 Seconds,Kappa VTVT Petrol Engine,8.64 Lakh*
627,Hyundai i20 Petrol Asta,2016,Petrol,"31,315 kms",1197 CC,First Owner,Manual,27.39 kmpl,74 bhp,190Nm@ 2000rpm,5,White,5 Speed,FWD,Power,Disc,Drum,12.93 seconds,DDiS Diesel Engine,5.6 Lakh*
628,Maruti Baleno Delta 1.3,2016,Diesel,"1,31,385 kms",1248 CC,First Owner,Manual,22.54 kmpl,88.73 bhp,219.7Nm@ 1500-2750rpm,5,Blue,6 Speed,FWD,Power,Disc,Drum,11.9 Seconds,U2 CRDI Diesel Engine,4.5 Lakh*
629,Hyundai i20 Sportz Option 1.4 CRDi,2014,Diesel,"54,536 kms",1396 CC,First Owner,Manual,18.6 kmpl,81.83 bhp,114.7Nm@ 4000rpm,5,White,5 Speed,FWD,Power,Disc,Drum,13.2 Seconds,Kappa VTVT Petrol Engine,4.3 Lakh*
630,Hyundai i20 1.2 Spotz,2018,Petrol,"43,079 kms",1197 CC,First Owner,Manual,20.45 kmpl,83.8 bhp,200Nm@ 1900rpm,5,White,5 speed,FWD,Power,Ventilated Disc,Drum,-,dCi Diesel Engine,5.8 Lakh*
631,Renault Duster 85PS Diesel RxL,2014,Diesel,"65,041 kms",1461 CC,First Owner,Manual,22.7 kmpl,89.84 bhp,204Nm@ 2000-2750rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,13.5 Seconds,TDCi Diesel Engine,3.97 Lakh*
632,Ford EcoSport 1.5 DV5 MT Titanium,2014,Diesel,"1,35,819 kms",1498 CC,First Owner,Manual,28.09 kmpl,88.5 bhp,200Nm@ 1750rpm,5,Metallic Glistening Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,15 Seconds,DDIS 200 Engine,3.5 Lakh*
633,Maruti Ciaz ZDi SHVS,2016,Diesel,"90,921 kms",1248 CC,First Owner,Manual,19.1 kmpl,85.8 bhp,114Nm@ 4000rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,12.6 Seconds,K Series VVT Engine,5.5 Lakh*
634,Maruti Swift Dzire VXI,2014,Petrol,"1,02,690 kms",1197 CC,First Owner,Manual,16.1 kmpl,85 bhp,"113Nm@ 4,500rpm",5,Silver,5 Speed,-,Power,Ventilated Disc,Drum,12.29 seconds,In-Line Engine,4.16 Lakh*
635,Maruti Swift ZXi BSIV,2011,Petrol,"1,02,029 kms",1197 CC,Second Owner,Manual,20.36 kmpl,78.9 bhp,111.8Nm@ 4000rpm,5,Golden,5 Speed,FWD,Power,Ventilated Disc,Drum,-,DOHC Engine,2.85 Lakh*
